cpu_usage_percentage,memory_usage,network_received_throughput
0.55,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.65,0.0,0.0
0.65,0.0,0.0
0.5166666666666666,0.0,0.0
0.5166666666666666,0.0,0.0
0.55,0.0,0.0
0.5166666666666666,0.0,0.0
0.6666666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0666666666666666
0.5833333333333334,0.0,0.0
0.55,0.0,0.0
0.6333333333333333,0.0,0.0
0.55,0.0,0.0
0.5166666666666666,0.0,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.5333333333333333,0.0,0.0
0.6833333333333332,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.65,0.0,0.0
0.55,0.0,0.0
0.5666666666666667,0.0,0.0
0.65,0.0,0.0
0.6,223696.0,0.0
0.6,134217.6,0.0
0.55,0.0,0.0
0.6166666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.8333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0666666666666666
0.6333333333333333,0.0,0.0
0.55,0.0,0.0
0.6166666666666667,0.0,0.0
0.7,0.0,0.0
0.6166666666666667,0.0,0.0
67.65,1879046.4,882.8666666666667
94.71666666666664,3579136.8,0.0
94.26666666666668,4876575.733333333,0.0
81.18333333333334,8634671.2,0.7333333333333333
0.75,12750683.2,0.0
0.7,3087005.6,0.0
0.55,134217.6,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.65,0.0,0.0
0.55,0.0,0.0
0.6,0.0,46.0
85.61666666666666,2594873.6,669.2
94.23333333333332,4563401.6,0.0
47.25,12034853.866666667,3.8
0.5833333333333334,10290024.533333331,0.0
0.6166666666666667,1386915.2,0.0
0.6333333333333333,268435.2,0.0
0.65,0.0,0.0
0.6333333333333333,0.0,0.0
0.7,0.0,0.0
0.5333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.65,0.0,0.0
0.5833333333333334,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.7,0.0,0.0
0.7166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.6666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.65,89478.4,0.0
0.65,313174.4,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.9666666666666668,134217.6,0.5333333333333333
0.7666666666666667,1476393.6,0.0
0.7333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,0.0,0.0
0.5166666666666666,0.0,0.0
0.6333333333333333,0.0,0.0
0.7,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.6666666666666667,0.0,0.0
0.7166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.5,0.0,0.0
0.6333333333333333,0.0,0.0
0.5833333333333334,268435.2,0.0
0.6333333333333333,0.0,0.0
0.7333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.5666666666666667,0.0,0.0
0.6,0.0,0.0
0.65,223696.0,0.0
0.7333333333333333,134217.6,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5,0.0,0.0
0.5666666666666667,0.0,0.0
0.6,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,268435.2,0.0
0.7,0.0,0.0
0.5,0.0,0.0
0.65,0.0,0.0
0.6333333333333333,0.0,0.0666666666666666
0.55,0.0,0.0
0.6166666666666667,0.0,0.0
0.6166666666666667,134217.6,0.0
0.5166666666666666,178956.8,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.5666666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.5666666666666667,0.0,0.0
0.5333333333333333,134217.6,0.0
0.65,178956.8,0.0
0.65,0.0,0.0
0.5,134217.6,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.5166666666666666,0.0,0.0
0.6,0.0,0.0
0.65,0.0,0.0
0.55,0.0,0.0666666666666666
0.5833333333333334,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,0.0,0.0
0.6666666666666667,268435.2,0.0
0.6,134217.6,0.0
0.5666666666666667,0.0,0.0
0.55,0.0,0.0
0.5,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,0.0,0.0
0.5833333333333334,0.0,0.0
0.5166666666666666,0.0,0.0
0.7333333333333333,0.0,0.0
0.7166666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.6,0.0,0.0
0.5,0.0,0.0
0.5833333333333334,0.0,0.0
0.6833333333333332,0.0,0.0
0.7333333333333333,0.0,0.0
0.6833333333333332,0.0,0.0
1.1333333333333333,447392.0,0.0
0.5833333333333334,89478.4,0.0
0.5833333333333334,0.0,0.0
0.75,0.0,0.0
0.7166666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.6333333333333333,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.7,0.0,0.0
0.65,0.0,0.0
0.55,0.0,0.0
0.55,0.0,0.0
0.6166666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.6,89478.4,0.0
0.6166666666666667,223696.0,0.0
0.5833333333333334,0.0,0.0
0.6833333333333332,0.0,0.0
0.6833333333333332,0.0,0.0
0.5166666666666666,0.0,0.0
0.65,0.0,0.0
0.75,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.65,0.0,0.1333333333333333
0.7,0.0,0.0
0.6666666666666667,0.0,0.0
0.55,0.0,0.0
0.7166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.65,0.0,0.0
0.6666666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.5833333333333334,0.0,0.0
0.5666666666666667,0.0,0.0
0.5,0.0,0.0
0.6333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5357142857142857,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.5166666666666666,0.0,0.0
0.5333333333333333,268435.2,0.0
0.6833333333333332,89478.4,0.0
0.6,0.0,0.0
0.6833333333333332,0.0,0.0
0.6666666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.5833333333333334,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,0.0,0.0
0.6333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6,0.0,0.1333333333333333
0.7166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.55,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0666666666666666
0.5333333333333333,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.7,0.0,0.0
0.7,0.0,0.0
1.2166666666666668,1029001.6,0.0
0.5666666666666667,402652.8,0.0
0.55,268435.2,0.0
0.5666666666666667,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.5333333333333333,0.0,0.0
0.5,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.5666666666666667,0.0,0.0
0.75,0.0,0.0
0.7,268435.2,0.0
0.5666666666666667,134217.6,0.0
0.5833333333333334,0.0,0.0
0.7166666666666667,0.0,0.0
0.7,0.0,0.0
0.6833333333333332,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.55,0.0,0.0
0.7166666666666667,0.0,0.0
0.7,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,0.0,0.0
0.5333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.65,0.0,0.0
0.55,0.0,0.0
0.5333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6833333333333332,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,0.0,0.0
0.55,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,134217.6,0.0
0.55,0.0,0.0
0.5833333333333334,0.0,0.0
0.5333333333333333,0.0,0.0
0.5,0.0,0.0
0.65,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,0.0,0.0
0.5666666666666667,0.0,0.0
0.5,0.0,0.0
0.6833333333333332,0.0,0.0
0.7333333333333333,0.0,0.0
0.6,0.0,0.0
0.5666666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.5166666666666666,0.0,0.0
0.6666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.7,89478.4,0.0
0.6,44739.2,0.0
0.5166666666666666,0.0,0.0
43.35,1118480.0,693.2666666666667
40.21666666666667,3444919.466666667,0.7333333333333333
0.6,2281700.0,0.0
0.65,0.0,0.0
0.6,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.7,0.0,0.0
0.7,0.0,0.0
0.5666666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6,0.0,0.0
0.65,0.0,0.0
0.5833333333333334,0.0,0.0
0.6333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,0.0,0.0
0.6166666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,89478.4,0.0
0.6166666666666667,44739.2,0.0
0.6166666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.65,0.0,0.0
0.55,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,0.0,0.0
0.5892857142857143,0.0,0.0
0.6,0.0,0.0666666666666666
0.6166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.6833333333333332,0.0,0.0
0.65,0.0,0.0
0.6333333333333333,223696.0,0.0
0.55,134217.6,0.0
0.55,0.0,0.0
0.5333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,0.0,0.0
0.65,0.0,0.0
0.5166666666666666,0.0,0.0
0.5833333333333334,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0666666666666666
0.7166666666666667,0.0,0.0
0.55,0.0,0.0
0.625,0.0,0.0
0.65,0.0,0.0
0.55,178956.8,0.0
0.55,313174.4,0.0
0.65,0.0,0.0
0.5333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.55,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.65,0.0,0.0
0.5833333333333334,0.0,0.0
0.5166666666666666,0.0,0.0
0.6166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.65,0.0,0.0
0.6,0.0,0.0
0.5666666666666667,0.0,0.0
0.5,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,0.0,0.0
0.5333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.55,0.0,0.0
0.5,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.8666666666666667,89478.4,0.0
1.0333333333333332,715827.2,0.0
0.6428571428571429,0.0,0.0
0.5333333333333333,268435.2,0.0
0.5666666666666667,0.0,0.0
0.6428571428571429,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.5,89478.4,0.0
0.5833333333333334,134217.6,0.0
0.6333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,89478.4,0.0
0.6333333333333333,44739.2,0.0
0.5166666666666666,0.0,0.0
0.6333333333333333,0.0,0.0
0.7333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,0.0,0.0
0.55,0.0,0.0
0.55,0.0,0.0
0.55,0.0,0.0
0.6333333333333333,0.0,0.0
0.6428571428571429,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.55,0.0,0.0
0.6333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.6071428571428572,0.0,0.0
0.5666666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6,0.0,0.0
1.0666666666666669,134217.6,0.0
0.5714285714285715,575218.2857142857,0.0
0.6666666666666667,268435.2,0.0
0.5666666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.6,268435.2,0.0
0.65,44739.2,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.6833333333333332,0.0,0.0
0.7,0.0,0.0
0.6666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.6333333333333333,0.0,0.0
0.6833333333333332,0.0,0.0
0.7333333333333333,0.0,0.0
0.7166666666666667,0.0,0.0
0.5892857142857143,0.0,0.0
0.65,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,44739.2,0.0
0.6428571428571429,335544.0,0.0
0.6666666666666667,0.0,0.0
0.5535714285714285,0.0,0.0
0.5666666666666667,89478.4,0.0666666666666666
0.65,44739.2,0.0
0.5833333333333334,0.0,0.0
0.6833333333333332,0.0,0.0
0.6666666666666667,0.0,0.0
0.5833333333333334,89478.4,0.0
0.6166666666666667,44739.2,0.0
0.6333333333333333,0.0,0.0
0.7,44739.2,0.0
0.65,313174.4,0.0
0.65,178956.8,0.1333333333333333
0.5166666666666666,178956.8,0.0
0.5666666666666667,0.0,0.0
1.7666666666666666,0.0,0.0
0.6833333333333332,0.0,0.0
0.6666666666666667,0.0,0.0
0.55,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0666666666666666
0.6333333333333333,134217.6,0.0
0.6166666666666667,0.0,0.0
0.65,0.0,0.0
0.7,0.0,0.0
0.5,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6,0.0,0.0
0.55,0.0,0.0
0.5333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,178956.8,0.0
0.5666666666666667,492131.2,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.55,0.0,0.0666666666666666
0.65,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.65,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.65,0.0,0.0
0.5666666666666667,0.0,0.0666666666666666
0.5333333333333333,0.0,0.0
0.65,0.0,0.0
0.65,0.0,0.0
0.6833333333333332,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.5,0.0,0.0
0.6666666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.7166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,134217.6,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.5166666666666666,0.0,0.0
0.6333333333333333,0.0,0.0
0.6833333333333332,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,0.0,0.0
0.65,0.0,0.0
0.6166666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.55,0.0,0.0
0.6833333333333332,0.0,0.0
0.5666666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6,0.0,0.0
0.55,0.0,0.0
0.5,0.0,0.0
0.5333333333333333,0.0,0.0
0.6,0.0,0.0
0.5333333333333333,0.0,0.0
0.5666666666666667,44739.2,0.0
0.5666666666666667,89478.4,0.0
0.5,0.0,0.0
0.55,0.0,0.0
0.6166666666666667,0.0,0.0
0.5166666666666666,223696.0,0.0
0.6333333333333333,134217.6,0.0
0.5833333333333334,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,0.0,0.0
0.65,0.0,0.0
0.5166666666666666,0.0,0.0
0.6166666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.5333333333333333,0.0,0.0
0.55,0.0,0.0
1.3166666666666669,402652.8,0.0
0.7333333333333333,760566.4,0.0
0.65,0.0,0.0
0.65,0.0,0.0
0.7166666666666667,0.0,0.0
0.5,0.0,0.0
0.6333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.5333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0666666666666666
0.6,0.0,0.0
0.5833333333333334,223696.0,0.0
0.5833333333333334,134217.6,0.0
0.5833333333333334,134217.6,0.0
0.6166666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.6,0.0,0.0666666666666666
0.6,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.5166666666666666,44739.2,0.0
0.5833333333333334,89478.4,0.0
0.7166666666666667,0.0,0.0
0.6,0.0,0.0
0.65,0.0,0.0
0.5833333333333334,0.0,0.0
0.5333333333333333,44739.2,0.0
0.6833333333333332,223696.0,0.0
0.65,0.0,0.0
0.5333333333333333,0.0,0.0
0.7,0.0,0.0
0.6,0.0,0.0
0.5166666666666666,0.0,0.0
0.6333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,134217.6,0.0
0.5666666666666667,268435.2,0.0
0.5833333333333334,0.0,0.0
0.6833333333333332,0.0,0.0
0.5833333333333334,0.0,0.0
0.5166666666666666,0.0,0.0
0.6166666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.6333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.6,0.0,0.0
0.65,0.0,0.0
0.7166666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0666666666666666
0.55,0.0,0.0
0.7,0.0,0.0
0.6166666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5166666666666666,0.0,0.0
0.65,0.0,0.0
0.5833333333333334,0.0,0.0
0.5,0.0,0.0
0.6666666666666667,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.5166666666666666,0.0,0.0
0.5666666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.5833333333333334,0.0,0.0
0.5833333333333334,0.0,0.0
0.7,0.0,0.0
0.6,0.0,0.0
0.5666666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.5666666666666667,134217.6,0.0
0.5833333333333334,0.0,0.0
0.5666666666666667,0.0,0.0
0.55,0.0,0.0
0.6166666666666667,0.0,0.0
0.7166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.65,0.0,0.0
0.6,0.0,0.0
0.5166666666666666,0.0,0.0
0.7166666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.55,0.0,0.0
0.6666666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,178956.8,0.0
0.5333333333333333,134217.6,0.0
0.5666666666666667,0.0,0.0
0.55,0.0,0.0
0.6333333333333333,0.0,0.0
0.7,223696.0,0.0
0.55,178956.8,0.0
0.5833333333333334,0.0,0.0
0.5333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.5166666666666666,0.0,0.0
0.5666666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0666666666666666
0.6833333333333332,0.0,0.0
0.65,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6833333333333332,0.0,0.0
0.6,0.0,0.0
0.7166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,268435.2,0.0
0.5166666666666666,44739.2,0.0
0.5833333333333334,0.0,0.0
0.65,0.0,0.0
0.5666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,134217.6,0.0
0.5666666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.75,0.0,0.0
1.2666666666666666,626348.8,0.0
0.5833333333333334,850044.8,0.0
0.95,0.0,0.0
0.7,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.6833333333333332,0.0,0.0
0.6166666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.75,0.0,0.0
0.7166666666666667,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.6,0.0,0.0
0.55,0.0,0.0
0.5833333333333334,0.0,0.0
0.55,0.0,0.0
0.7,0.0,0.0
0.7333333333333333,0.0,0.0
0.65,0.0,0.0
0.7,0.0,0.0
0.5833333333333334,0.0,0.0
0.55,0.0,0.0
0.65,0.0,0.0
0.6166666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.5666666666666667,134217.6,0.0
0.6333333333333333,178956.8,0.0
0.5333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.7333333333333333,0.0,0.0
0.5666666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.6333333333333333,313174.4,0.0
0.65,0.0,0.0666666666666666
0.55,0.0,0.0
0.5333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5833333333333334,0.0,0.0
0.55,0.0,0.0
0.6333333333333333,0.0,0.0
0.65,0.0,0.0
0.7,0.0,0.0
0.6666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.5333333333333333,0.0,0.0
0.65,0.0,0.0
0.6,0.0,0.0
0.5333333333333333,0.0,0.0
0.7333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.55,0.0,0.0
0.6,0.0,0.0
0.6333333333333333,0.0,0.0
0.5,0.0,0.0
0.5833333333333334,0.0,0.0
0.6166666666666667,0.0,0.0
0.5166666666666666,0.0,0.0
0.5833333333333334,0.0,0.0666666666666666
0.5666666666666667,0.0,0.0
0.5333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6666666666666667,0.0,0.0
0.6666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0
0.6333333333333333,0.0,0.0
0.6833333333333332,0.0,0.0
0.5833333333333334,0.0,0.0
0.5833333333333334,0.0,0.0
0.6,313174.4,0.0
0.5666666666666667,268435.2,0.0
0.55,0.0,0.0
0.6,134217.6,0.0
0.6,134217.6,0.0
0.55,0.0,0.0
0.6666666666666667,0.0,0.0
0.55,0.0,0.0
0.5333333333333333,0.0,0.0
0.65,0.0,0.0666666666666666
0.6,268435.2,0.0
0.5666666666666667,0.0,0.0
0.5666666666666667,0.0,0.0
0.6,0.0,0.0
0.5333333333333333,0.0,0.0
0.65,0.0,0.0
0.6666666666666667,0.0,0.0
0.6166666666666667,0.0,0.0
0.6,0.0,0.0
0.5833333333333334,0.0,0.0
0.65,0.0,0.0
0.6333333333333333,0.0,0.0
0.6166666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.55,0.0,0.0
0.6333333333333333,0.0,0.0
0.5166666666666666,268435.2,0.0
0.6,134217.6,0.0
0.65,0.0,0.0
0.5666666666666667,0.0,0.0
0.5833333333333334,0.0,0.0
0.7,0.0,0.0
0.6333333333333333,0.0,0.0
0.6833333333333332,0.0,0.0
0.6666666666666667,0.0,0.0
